study_type,condition,case_id,current_A,current_density_command_A_cm2,egr_fraction_cmd,air_flow_scale,V_cell_sim,V_cell_target,V_cell_target_error,pO2_ca_in_target_kPa,pO2_ca_in_kPa,pO2_ca_in_target_error_kPa,lambda_O2_actual,RH_ca_in,T_stack_C,solve_status,normal_operation_ok,oxygen_ok,thermal_ok,humidity_ok,pressure_order_ok,dq60_map_ok,risk_label
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.4,6.75,-0.521900537233774,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,64.7674882779493,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.45,6.75,-0.521900537233774,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,64.7674882779493,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_076A,76,0.2,0.5,6.75,-0.521900537233774,NaN,NaN,30.0794278903335,24.9771405541591,-5.10228733617435,0,0.498223715794527,64.7674882779493,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0,1,0.760182376384922,NaN,NaN,31.0111539834983,31.0111539834983,0,2.16848793764095,0.600000000015693,64.8712356788204,solved,1,1,1,1,1,1,ok
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.05,6.75,-0.544274032914016,NaN,NaN,31.0111539834983,25.9735759245917,-5.03757805890654,0,0.507105007478077,66.2270478286426,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.1,6.75,-0.544274335366797,NaN,NaN,31.0111539834983,25.8869771856895,-5.12417679780876,0,0.509999194591674,66.2271012228052,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.15,6.75,-0.544274638144172,NaN,NaN,31.0111539834983,25.8004090620967,-5.21074492140158,0,0.512892213472434,66.2271546726873,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.2,6.75,-0.544274941246945,NaN,NaN,31.0111539834983,25.7138715623268,-5.29728242117146,0,0.51578406411163,66.227208178427,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.25,6.75,-0.544275244675926,NaN,NaN,31.0111539834983,25.6273646948316,-5.38378928866668,0,0.518674746502294,66.2272617401633,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.3,6.75,-0.544275548431925,NaN,NaN,31.0111539834983,25.5408884680011,-5.47026551549717,0,0.521564260639211,66.2273153580356,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.35,6.75,-0.544275852515758,NaN,NaN,31.0111539834983,25.4544428901638,-5.55671109333441,0,0.524452606518918,66.2273690321837,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.4,6.75,-0.544276156928241,NaN,NaN,31.0111539834983,25.3680279695871,-5.64312601391119,0,0.527339784139696,66.227422762748,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.45,6.75,-0.544276461670196,NaN,NaN,31.0111539834983,25.2816437144765,-5.72951026902174,0,0.530225793501577,66.2274765498696,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
constant_pO2_inlet_variable_flow,constant_pO2_inlet_variable_flow,bench_114A,114,0.3,0.5,6.75,-0.544276766742446,NaN,NaN,31.0111539834983,25.1952901329769,-5.81586385052133,0,0.533110634606326,66.2275303936897,unreachable_with_current_DQ60_map,0,0,1,1,0,1,oxygen_limit
